 ,,,,,,,
Fri May 04 13:28:23 +0000 2018,dkillaa,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'I hate driving in this weather, is Starbucks really worth it?'",,375,211
 ,,,,,,,
Fri May 04 13:28:29 +0000 2018,tweettruth2me,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @BevHillsAntifa7: @matt_urban1a @William71853462 @Gigiwinsagain @LagBeach11 @RedAllOver @exposes_racism @cabo_antifa4 @AntifaBitcoin @So',"Mississippi, USA",14378,862
 ,,,,,,,
Fri May 04 13:28:30 +0000 2018,elmagarciaa,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @ajplus: The 2 men arrested at Starbucks accepted a symbolic settlement from Philadelphia for their wrongful arrest: $1.\n\nInstead of mon',"Leominster, MA",211,458
 ,,,,,,,
Fri May 04 13:28:31 +0000 2018,jeonghantrbl,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",BLM,439,1333
 ,,,,,,,
Fri May 04 13:28:34 +0000 2018,DavidFarrakhan,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @TheFinalCall: Buy Black: In the aftermath of the Starbucks debacle, Black coffee shops pulling in the green. https://t.co/IGLG87Yugf ht'","Las Vegas, NV",203,7
 ,,,,,,,
Fri May 04 13:28:34 +0000 2018,kennedieroque,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'the person in front of me at Starbucks payed for me its gonna be a good day',"Redlands, CA",343,343
 ,,,,,,,
Fri May 04 13:28:35 +0000 2018,Pragmatic_Girl_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@iMidnightShadow People at Starbucks and doolally knows me; n I feel like its home for me!',New Delhi~Chennai~Tokyo~Mumbai,1328,224
 ,,,,,,,
Fri May 04 13:28:35 +0000 2018,yamiphotography,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,515,428
 ,,,,,,,
Fri May 04 13:28:37 +0000 2018,jmsslogan,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Thanks @sgord3ocdsb for showing me this! We are spreading the message to #stopsucking! Next time you go to https://t.co/2HsDFyLAqY',"Ottawa, Ontario",56,89
 ,,,,,,,
Fri May 04 13:28:38 +0000 2018,WhoaaMeagan,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'I could really go for some Starbucks rn ',,227,218
 ,,,,,,,
Fri May 04 13:28:39 +0000 2018,nolanpit,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @ananavarro: Keep the faith in humanity. There are still a lot of good, decent people out there. https://t.co/8exmUs3zeX'",,57,118
 ,,,,,,,
Fri May 04 13:28:39 +0000 2018,EmilyBaucum,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'@ChrisSuchanWOAI This morning fill-in just wants to make it to Starbucks at 9am!',"San Antonio, Texas",5379,873
 ,,,,,,,
Fri May 04 13:28:39 +0000 2018,JohnIovelace,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'But isnt... the lid... made of plastic...... like the straw? https://t.co/fOW3GSQdH3',"Allen, TX",311,440
 ,,,,,,,
Fri May 04 13:28:46 +0000 2018,FLHospCareers,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'Our recruiters are at Starbucks St. Cloud (4108 13th Street) until 10am giving out free coffee to nurses! Stop by a https://t.co/OZ428kV8RI',"Orlando, FL",385,390
 ,,,,,,,
Fri May 04 13:28:46 +0000 2018,stephzio,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'Had two lunches, pop sickle andddd Starbucks. All within 2 hours. Mixed feelings about it.'","ÜT: -12.054181,-77.054287",102,242
 ,,,,,,,
Fri May 04 13:28:47 +0000 2018,NothingFamousHP,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@danger0usperson @Starbucks Its a sign of the times... as in the number of times youve been there.',,160,880
 ,,,,,,,
Fri May 04 13:28:47 +0000 2018,emmawhh_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@Starbucks Please bring back frappucino happy hour another day! my boyfriend and I missed it this year and we missed it! ',jєяѕєу,804,1794
 ,,,,,,,
Fri May 04 13:28:48 +0000 2018,chloebainbr_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @armsofpleonexia: The whole cup is made of plastic https://t.co/By2THnWJBm',,37,84
 ,,,,,,,
Fri May 04 13:28:50 +0000 2018,patricia121417,en,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>",b'Perfect gift for a grad: 50 Life Lessons for Grads + Starbucks gift card @thelimbylim https://t.co/S6tqDQXNPK',"Atlanta, GA",223,1222
 ,,,,,,,
Fri May 04 13:28:51 +0000 2018,_PaulMcIntyre_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @BaseballBros: The Rockies made rookie Noel Cuevas go to Starbucks in his uniform  https://t.co/TyfiDbPGAh',Daytona Beach FL,905,296
 ,,,,,,,
Fri May 04 13:28:52 +0000 2018,ezlyynn,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,516,84
 ,,,,,,,
Fri May 04 13:28:54 +0000 2018,thebiancaisabel,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,447,94
 ,,,,,,,
Fri May 04 13:28:56 +0000 2018,j_ysbrand27,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,195,181
 ,,,,,,,
Fri May 04 13:28:56 +0000 2018,r1nabeana87,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @wsbtv:  Police find another camera inside local Starbucks restroom: https://t.co/IoVKY2VLhx https://t.co/p5JVNQiQA7',,251,656
 ,,,,,,,
Fri May 04 13:29:00 +0000 2018,Kier_Nich,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,743,367
 ,,,,,,,
Fri May 04 13:29:02 +0000 2018,mspadea13,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@SP4DES_ @dunkindonuts Maybe you should stop going to @dunkindonuts .....@Starbucks never gets my order wrong....Quad over ice Venti cup',,94,248
 ,,,,,,,
Fri May 04 13:29:06 +0000 2018,BvkersMvn_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @armsofpleonexia: The whole cup is made of plastic https://t.co/By2THnWJBm',planet earth,915,1502
 ,,,,,,,
Fri May 04 13:29:09 +0000 2018,PrettySkyX,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","Incline Village, NV",1712,1727
 ,,,,,,,
Fri May 04 13:29:10 +0000 2018,GamerMcbaggin,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'Not doing Starbucks at 6am anymore',California,175,199
 ,,,,,,,
Fri May 04 13:29:11 +0000 2018,JaeRockYoShit,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'Gonna get Starbucks, roll a blunt, smoke the blunt and be in my head.'",,199,145
 ,,,,,,,
Fri May 04 13:29:12 +0000 2018,winctzen,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Uh the baristas at Starbucks really tried to get my Snapchat so they can see my post of the pretty drink they rec https://t.co/3c3BINmLAS',stfu 🌻,99,55
 ,,,,,,,
Fri May 04 13:29:15 +0000 2018,zyvnv_,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",your left pocket,1718,727
 ,,,,,,,
Fri May 04 13:29:17 +0000 2018,VikHasya,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @MirchiLaddoo: Why do people compare Filter Coffee with coffee from chain outlets (like Starbucks, etc)? They both are essentially diffe'",Bangalore/Mysore,1567,316
 ,,,,,,,
Fri May 04 13:29:18 +0000 2018,bundypaul19,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'*truck of portapottys drives past @Starbucks * *brother-in-law* Thats a crappy job.',"New Hampshire, New England, US",250,136
 ,,,,,,,
Fri May 04 13:29:18 +0000 2018,ocfXh4WLic6oMlO,ru,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'",,3,6
 ,,,,,,,
Fri May 04 13:29:19 +0000 2018,NutMegVegan,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @MercyForAnimals: #ICYMI Starbucks unveils #vegan cookie at all U.S. locations! https://t.co/iY4K5cTWvW',,893,704
 ,,,,,,,
Fri May 04 13:29:20 +0000 2018,jvnemi,en,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","b""I'm at Starbucks in Dhahran w/ @albatool_ma https://t.co/hMdtr80AaK""",⚰️,175,607
 ,,,,,,,
Fri May 04 13:29:20 +0000 2018,3bdullah7amadi,en,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","b""I'm at Starbucks in Mishref, State of Kuwait https://t.co/Q16jUMui6E""","KUWAIT , AUM'er",424,133
 ,,,,,,,
Fri May 04 13:29:25 +0000 2018,Indiobear,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @lchfRD: @Mangan150 This cost less than a Starbucks cappuccino and fed two people. Okay, mostly it fed one of my sons. https://t.co/ehYv'","Bellevue, WA",328,577
 ,,,,,,,
Fri May 04 13:29:27 +0000 2018,SeaveysAppJuice,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"Chicago, IL",13,126
 ,,,,,,,
Fri May 04 13:29:32 +0000 2018,emmawhh_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@Starbucks please bring back frappucino happy hour another day this summer! my boyfriend and i missed it this year! ',jєяѕєу,804,1794
 ,,,,,,,
Fri May 04 13:29:35 +0000 2018,NikkiVega16,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","Austin, TX",681,1197
 ,,,,,,,
Fri May 04 13:29:35 +0000 2018,Shaun12361257,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'@vickie19761 Prefer Starbucks',,254,224
 ,,,,,,,
Fri May 04 13:29:36 +0000 2018,HollywoodColeVA,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'I feel bad for the black people that work at Starbucks lol they just need a check though',"Virginia, USA",465,532
 ,,,,,,,
Fri May 04 13:29:39 +0000 2018,NinaNicoleG,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,1762,274
 ,,,,,,,
Fri May 04 13:29:40 +0000 2018,DesertGorilla,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @sahluwal: Rashon Nelson and Donte Robinson, they have names. https://t.co/fxjAQh232i'",Tucson,110,466
 ,,,,,,,
Fri May 04 13:29:41 +0000 2018,dmacgal,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","b'RT @BevPayton: As bad as this deplorable, blatantly racist ejection of a black couple to favor a white man, is the bland, insincere apolog'","Wyoming, MI",393,407
 ,,,,,,,
Fri May 04 13:29:43 +0000 2018,arehart1971,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b""@ChronoPup It's good at Starbucks having ice coffee,Off today but have 2 work the weekend and u""",,17903,17982
 ,,,,,,,
Fri May 04 13:29:44 +0000 2018,ming04069412,ja,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',日本,6,217
 ,,,,,,,
Fri May 04 13:29:48 +0000 2018,KirbyRose7,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',,352,372
 ,,,,,,,
Fri May 04 13:29:50 +0000 2018,EllenDibble,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'@cspanwj @horowitz39 The blacks at Starbucks -- the police chief was heard to admit his officers over-reacted.  Ind https://t.co/KmjlM27x91',New England,458,1854
 ,,,,,,,
Fri May 04 13:29:51 +0000 2018,rgstiegler,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Are you bringing back the smores frapp this summer @Starbucks?',Michigan,54,33
 ,,,,,,,
Fri May 04 13:29:55 +0000 2018,riessayalin_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",a&j ave.,734,792
 ,,,,,,,
Fri May 04 13:29:57 +0000 2018,marvinestill,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","b'Dear @Starbucks, serious question:\n\nYou mentioned 8,000 stores in your Bias Training Day, but is that your entire p https://t.co/AalMpcsWNR'",Kansas City Mo,530,2082
 ,,,,,,,
Fri May 04 13:29:58 +0000 2018,ohheyy_RebeccaC,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","New York, NY",482,575
 ,,,,,,,
Fri May 04 13:30:00 +0000 2018,TheBathMagazine,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","b'Our May issue is out now  Pick up a copy from @waitrose, @marksandspencer, @Pret, @Starbucks and around the city c https://t.co/CaPTxEJyHr'","Bath, England",15894,2583
 ,,,,,,,
Fri May 04 13:30:04 +0000 2018,katyrebeccca,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'i love the workers at starbucks :))',w/ kennedi ,983,466
 ,,,,,,,
Fri May 04 13:30:06 +0000 2018,SabriinaaKhan,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Yalll I freaking love the Starbucks baristas here so friendly af ',"UiTM Sungai Buloh, Selangor",1202,406
 ,,,,,,,
Fri May 04 13:30:08 +0000 2018,NeshiaMacc,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@ImSuchA_Lady22 You the Starbucks Queen ',"Chicago, IL",1392,851
 ,,,,,,,
Fri May 04 13:30:09 +0000 2018,chocoolatseh,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Currently the only black person in this Starbucks. I bought a coffee to ensure that I dont get arrested while Black at Starbucks. ',Ontario,1585,802
 ,,,,,,,
Fri May 04 13:30:09 +0000 2018,TheREALIndiaAri,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @TreySongz: Weak. https://t.co/iEBHqnjELg',,942,621
 ,,,,,,,
Fri May 04 13:30:08 +0000 2018,ngoy137,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",b'Waiting for traffic with a glass of Frappuccino.\n\n#starbucks https://t.co/2o53rvZhrt',"ÜT: -6.191602,106.734252",103,315
 ,,,,,,,
Fri May 04 13:30:13 +0000 2018,keaganhy,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Hearing @lilmallrat in Starbucks just made my morning 10x better ',"Chicago, IL",398,314
 ,,,,,,,
Fri May 04 13:30:17 +0000 2018,newhon63,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b'Black men arrested at Philly Starbucks are settling with city for $2 https://t.co/TrHQCfdKOv  Love it, Starbucks kn https://t.co/eeVa93sGbt'",,13,80
 ,,,,,,,
Fri May 04 13:30:18 +0000 2018,marcgeezy23,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'This lady at Verizon asked would I like a $300 worth of rewards credits (that could be cashed in for free starbucks https://t.co/T4iFWObrgD',"Greenville, NC",295,201
 ,,,,,,,
Fri May 04 13:30:20 +0000 2018,tinfeliciano_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",MNL,1190,808
 ,,,,,,,
Fri May 04 13:30:23 +0000 2018,Blackstar1000,en,"<a href=""http://www.constantcontact.com"" rel=""nofollow"">Constant Contact</a>",b'Starbucks Threatens to Arrest Protester; Poor Education Makes Black Children Poor https://t.co/zMsZJ7xhau https://t.co/1J8kiSG3xq',"Chicago, IL",2414,573
 ,,,,,,,
Fri May 04 13:30:24 +0000 2018,ryleyalexxx,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@aicilefparker @shnapplejacks Starbucks is generally consistent...but also consistently disgusting',NH✈️NC,232,287
 ,,,,,,,
Fri May 04 13:30:24 +0000 2018,NothingFamousHP,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@danger0usperson @Starbucks Its a sign of the times.... as in the number of times youve been there. https://t.co/eNdZ9OCYep',,160,880
 ,,,,,,,
Fri May 04 13:30:26 +0000 2018,kingexplodkills,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b""I'm running on 3 hrs of sleep and a starbucks double shot """,,36,180
 ,,,,,,,
Fri May 04 13:30:26 +0000 2018,jobraymundo_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",63,120,274
 ,,,,,,,
Fri May 04 13:30:30 +0000 2018,Ashli_Bobo,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",b'@Starbucks slowest mobile order ever at Charlotte Pike/West Nashville location. I have to order 20 mins in advance https://t.co/qBU0NbWlcb',OH ➡️ MI ➡️ ATL ➡️ TN,514,522
 ,,,,,,,
Fri May 04 13:30:31 +0000 2018,FREEfreefades,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @T_MAC08: Even crazier idea. Stop going to Starbucks everyday and getting overpriced Brown milk in a cup you throw away. Buy a coffee ma',On go,626,764
 ,,,,,,,
Fri May 04 13:30:32 +0000 2018,LennerMathias,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'",,0,0
 ,,,,,,,
Fri May 04 13:30:32 +0000 2018,katerspie,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@ForsakenPoptart Dude its so common though they need r come up with a better solution than lie on a Starbucks bath https://t.co/vnG16Mz3ep',"Upstate, NY",1236,423
 ,,,,,,,
Fri May 04 13:30:37 +0000 2018,PjH7CaKv425ykch,ru,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'",Kazakhstan,2,27
 ,,,,,,,
Fri May 04 13:30:38 +0000 2018,StairLifeNJ,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'Men arrested at Philadelphia Starbucks will get free Arizona State University tuition https://t.co/kANhYBVBnX via @azcentral LMFAO',"New Jersey, USA",507,1036
 ,,,,,,,
Fri May 04 13:30:39 +0000 2018,Chrissmainn,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @erikaa_523: I want Starbucks ):',"Elgin, Tx ",455,316
 ,,,,,,,
Fri May 04 13:30:42 +0000 2018,hanzva,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,225,243
 ,,,,,,,
Fri May 04 13:30:45 +0000 2018,AlexTwitchel,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@allikaassickk11 Starbucks?',,258,505
 ,,,,,,,
Fri May 04 13:30:46 +0000 2018,MomentumChris,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @BaseballBros: The Rockies made rookie Noel Cuevas go to Starbucks in his uniform  https://t.co/TyfiDbPGAh',United States,32,43
 ,,,,,,,
Fri May 04 13:30:51 +0000 2018,dannyblackKAB,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'Dear Starbucks... If its worth it to spend the extra few bucks to keep my coffee at 300 degrees, I would hope it w https://t.co/uyZMoGYreE'",,389,124
 ,,,,,,,
Fri May 04 13:30:51 +0000 2018,mstange46,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'No mention of how much money the fired Starbucks employee received. https://t.co/K2YZQmnmhU',Anywhere with water & sun.,365,398
 ,,,,,,,
Fri May 04 13:30:55 +0000 2018,jrboeke,en,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","b""I'm at Starbucks in Glendale, CA w/ @wonderdogace https://t.co/obUzmqDXv1""",Southern California,442,1001
 ,,,,,,,
Fri May 04 13:30:57 +0000 2018,thisismyjaylias,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'These sorority girls are singing and clapping in Starbucks about retiring successfully',AZ/NYC,105,64
 ,,,,,,,
Fri May 04 13:31:05 +0000 2018,veganspacequeen,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'It has raisins though  https://t.co/MFNARnQOKG',No,1656,1184
 ,,,,,,,
Fri May 04 13:31:06 +0000 2018,Hollyy_E,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Walking past the massive line at Starbucks with ur mobile order ',Maryland,363,433
 ,,,,,,,
Fri May 04 13:31:08 +0000 2018,sarakatplank,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,285,203
 ,,,,,,,
Fri May 04 13:31:14 +0000 2018,izzy_lupinacci,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","California, USA",218,127
 ,,,,,,,
Fri May 04 13:31:16 +0000 2018,coaxialcreature,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b""@SteveVitoff @CathyYoung63 I'm good with Starbucks now: apparently the ADL are still a lead in this program, Starbu https://t.co/glsPn5IWwo""",Darkmount,385,578
 ,,,,,,,
Fri May 04 13:31:17 +0000 2018,DanielSchmidt19,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'Guy at Starbucks asked me how many times I go to he gym....as I ordered the Triple Mocha Frappuccino. Was it becaus https://t.co/PnTEMWpLTa',"Fort Wayne, Indiana",338,325
 ,,,,,,,
Fri May 04 13:31:19 +0000 2018,juliaroserich,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'my horoscope says my mood today will be 2 stars out of 5 so i gotta get starbucks to take preventive measures',"lakewood, ca",530,347
 ,,,,,,,
Fri May 04 13:31:21 +0000 2018,nisaazmina,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @nalisaaa: But if you like using straws, get yourself a bundle of stainless steel straws at Lazada. You can put it in your bag. https://'","Penang , Malaysia",902,753
 ,,,,,,,
Fri May 04 13:31:21 +0000 2018,shadillac_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'or you could just bring in a reusable coffee cup and have them fill it for you https://t.co/Vb1LElOhKO',,423,109
 ,,,,,,,
Fri May 04 13:31:22 +0000 2018,sumtinzfishy,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,147,136
 ,,,,,,,
Fri May 04 13:31:25 +0000 2018,Suckmydingler,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b""Or just make a cup of coffee at home so you don't have to use plastic cups at all lmao https://t.co/6s7yE3UW0s""",,327,238
 ,,,,,,,
Fri May 04 13:31:27 +0000 2018,angelicadeleon_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","Cabiao, Nueva Ecija",563,554
 ,,,,,,,
